STATE/UT,Year,CAUSE,Male,Female,Total
DELHI (UT),2011,Car (Government),1,0,1
DELHI (UT),2011,Car (Private),161,24,185
DELHI (UT),2011,Three Wheeler,58,6,64
DELHI (UT),2011,Two Wheeler,583,59,642
DELHI (UT),2011,Bicycle,76,0,76
DELHI (UT),2011,Pedestrian,517,86,603
DELHI (UT),2011,Others (Please Specify),184,11,195
DELHI (UT),2011,Total Deaths (Persons),1879,228,2107
DELHI (UT),2011,Total Truck/Lorry,126,15,141
DELHI (UT),2011,Total Bus,74,18,92
DELHI (UT),2011,Total Tempo/Vans,82,7,89
DELHI (UT),2011,Total Jeep,17,2,19
DELHI (UT),2011,Total Car,162,24,186
DELHI (UT),2012,Truck/Lorry (Government),2,0,2
DELHI (UT),2012,Truck/Lorry (Private),112,17,129
DELHI (UT),2012,Bus (Government),24,7,31
DELHI (UT),2012,Bus (Private),29,5,34
DELHI (UT),2012,Tempo/Vans (Government),1,0,1
DELHI (UT),2012,Tempo/Vans (Private),89,9,98
DELHI (UT),2012,Jeep (Government),1,0,1
DELHI (UT),2012,Jeep (Private),11,0,11
DELHI (UT),2012,Car (Government),4,1,5
DELHI (UT),2012,Car (Private),187,13,200
DELHI (UT),2012,Three Wheeler,58,9,67
DELHI (UT),2012,Two Wheeler,453,36,489
DELHI (UT),2012,Bicycle,77,1,78
DELHI (UT),2012,Pedestrian,449,52,501
DELHI (UT),2012,Others (Please Specify),201,18,219
DELHI (UT),2012,Total Deaths (Persons),1698,168,1866
DELHI (UT),2012,Total Truck/Lorry,114,17,131
DELHI (UT),2012,Total Bus,53,12,65
DELHI (UT),2012,Total Tempo/Vans,90,9,99
DELHI (UT),2012,Total Jeep,12,0,12
DELHI (UT),2012,Total Car,191,14,205
LAKSHADWEEP,2001,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2001,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2001,Bus (Government),0,0,0
LAKSHADWEEP,2001,Bus (Private),0,0,0
LAKSHADWEEP,2001,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2001,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2001,Jeep (Government),0,0,0
LAKSHADWEEP,2001,Jeep (Private),0,0,0
LAKSHADWEEP,2001,Car (Government),0,0,0
LAKSHADWEEP,2001,Car (Private),0,0,0
LAKSHADWEEP,2001,Three Wheeler,0,0,0
LAKSHADWEEP,2001,Two Wheeler,1,0,1
LAKSHADWEEP,2001,Bicycle,0,0,0
LAKSHADWEEP,2001,Pedestrian,0,0,0
LAKSHADWEEP,2001,Others (Please Specify),0,0,0
LAKSHADWEEP,2001,Total Deaths (Persons),1,0,1
LAKSHADWEEP,2001,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2001,Total Bus,0,0,0
LAKSHADWEEP,2001,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2001,Total Jeep,0,0,0
LAKSHADWEEP,2001,Total Car,0,0,0
LAKSHADWEEP,2002,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2002,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2002,Bus (Government),0,0,0
LAKSHADWEEP,2002,Bus (Private),0,0,0
LAKSHADWEEP,2002,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2002,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2002,Jeep (Government),0,0,0
LAKSHADWEEP,2002,Jeep (Private),0,0,0
LAKSHADWEEP,2002,Car (Government),0,0,0
LAKSHADWEEP,2002,Car (Private),0,0,0
LAKSHADWEEP,2002,Three Wheeler,0,0,0
LAKSHADWEEP,2002,Two Wheeler,0,0,0
LAKSHADWEEP,2002,Bicycle,0,0,0
LAKSHADWEEP,2002,Pedestrian,0,0,0
LAKSHADWEEP,2002,Others (Please Specify),0,0,0
LAKSHADWEEP,2002,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2002,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2002,Total Bus,0,0,0
LAKSHADWEEP,2002,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2002,Total Jeep,0,0,0
LAKSHADWEEP,2002,Total Car,0,0,0
LAKSHADWEEP,2003,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2003,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2003,Bus (Government),0,0,0
LAKSHADWEEP,2003,Bus (Private),0,0,0
LAKSHADWEEP,2003,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2003,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2003,Jeep (Government),0,0,0
LAKSHADWEEP,2003,Jeep (Private),0,0,0
LAKSHADWEEP,2003,Car (Government),0,0,0
LAKSHADWEEP,2003,Car (Private),0,0,0
LAKSHADWEEP,2003,Three Wheeler,0,0,0
LAKSHADWEEP,2003,Two Wheeler,1,0,1
LAKSHADWEEP,2003,Bicycle,0,0,0
LAKSHADWEEP,2003,Pedestrian,0,0,0
LAKSHADWEEP,2003,Others (Please Specify),0,0,0
LAKSHADWEEP,2003,Total Deaths (Persons),1,0,1
LAKSHADWEEP,2003,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2003,Total Bus,0,0,0
LAKSHADWEEP,2003,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2003,Total Jeep,0,0,0
LAKSHADWEEP,2003,Total Car,0,0,0
LAKSHADWEEP,2004,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2004,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2004,Bus (Government),0,0,0
LAKSHADWEEP,2004,Bus (Private),0,0,0
LAKSHADWEEP,2004,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2004,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2004,Jeep (Government),0,0,0
LAKSHADWEEP,2004,Jeep (Private),0,0,0
LAKSHADWEEP,2004,Car (Government),0,0,0
LAKSHADWEEP,2004,Car (Private),0,0,0
LAKSHADWEEP,2004,Three Wheeler,0,0,0
LAKSHADWEEP,2004,Two Wheeler,0,0,0
LAKSHADWEEP,2004,Bicycle,0,0,0
LAKSHADWEEP,2004,Pedestrian,0,0,0
LAKSHADWEEP,2004,Others (Please Specify),0,0,0
LAKSHADWEEP,2004,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2004,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2004,Total Bus,0,0,0
LAKSHADWEEP,2004,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2004,Total Jeep,0,0,0
LAKSHADWEEP,2004,Total Car,0,0,0
LAKSHADWEEP,2005,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2005,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2005,Bus (Government),0,0,0
LAKSHADWEEP,2005,Bus (Private),0,0,0
LAKSHADWEEP,2005,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2005,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2005,Jeep (Government),0,0,0
LAKSHADWEEP,2005,Jeep (Private),0,0,0
LAKSHADWEEP,2005,Car (Government),0,0,0
LAKSHADWEEP,2005,Car (Private),0,0,0
LAKSHADWEEP,2005,Three Wheeler,0,0,0
LAKSHADWEEP,2005,Two Wheeler,0,0,0
LAKSHADWEEP,2005,Bicycle,0,0,0
LAKSHADWEEP,2005,Pedestrian,0,0,0
LAKSHADWEEP,2005,Others (Please Specify),0,0,0
LAKSHADWEEP,2005,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2005,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2005,Total Bus,0,0,0
LAKSHADWEEP,2005,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2005,Total Jeep,0,0,0
LAKSHADWEEP,2005,Total Car,0,0,0
LAKSHADWEEP,2006,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2006,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2006,Bus (Government),0,0,0
LAKSHADWEEP,2006,Bus (Private),0,0,0
LAKSHADWEEP,2006,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2006,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2006,Jeep (Government),0,0,0
LAKSHADWEEP,2006,Jeep (Private),0,0,0
LAKSHADWEEP,2006,Car (Government),0,0,0
LAKSHADWEEP,2006,Car (Private),0,0,0
LAKSHADWEEP,2006,Three Wheeler,0,0,0
LAKSHADWEEP,2006,Two Wheeler,1,0,1
LAKSHADWEEP,2006,Bicycle,0,0,0
LAKSHADWEEP,2006,Pedestrian,0,0,0
LAKSHADWEEP,2006,Others (Please Specify),0,0,0
LAKSHADWEEP,2006,Total Deaths (Persons),1,0,1
LAKSHADWEEP,2006,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2006,Total Bus,0,0,0
LAKSHADWEEP,2006,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2006,Total Jeep,0,0,0
LAKSHADWEEP,2006,Total Car,0,0,0
LAKSHADWEEP,2007,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2007,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2007,Bus (Government),0,0,0
LAKSHADWEEP,2007,Bus (Private),0,0,0
LAKSHADWEEP,2007,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2007,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2007,Jeep (Government),0,0,0
LAKSHADWEEP,2007,Jeep (Private),0,0,0
LAKSHADWEEP,2007,Car (Government),0,0,0
LAKSHADWEEP,2007,Car (Private),0,0,0
LAKSHADWEEP,2007,Three Wheeler,0,0,0
LAKSHADWEEP,2007,Two Wheeler,0,0,0
LAKSHADWEEP,2007,Bicycle,0,0,0
LAKSHADWEEP,2007,Pedestrian,0,0,0
LAKSHADWEEP,2007,Others (Please Specify),0,0,0
LAKSHADWEEP,2007,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2007,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2007,Total Bus,0,0,0
LAKSHADWEEP,2007,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2007,Total Jeep,0,0,0
LAKSHADWEEP,2007,Total Car,0,0,0
LAKSHADWEEP,2008,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2008,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2008,Bus (Government),0,0,0
LAKSHADWEEP,2008,Bus (Private),0,0,0
LAKSHADWEEP,2008,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2008,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2008,Jeep (Government),0,0,0
LAKSHADWEEP,2008,Jeep (Private),0,0,0
LAKSHADWEEP,2008,Car (Government),0,0,0
LAKSHADWEEP,2008,Car (Private),0,0,0
LAKSHADWEEP,2008,Three Wheeler,0,0,0
LAKSHADWEEP,2008,Two Wheeler,0,0,0
LAKSHADWEEP,2008,Bicycle,0,0,0
LAKSHADWEEP,2008,Pedestrian,0,0,0
LAKSHADWEEP,2008,Others (Please Specify),0,0,0
LAKSHADWEEP,2008,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2008,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2008,Total Bus,0,0,0
LAKSHADWEEP,2008,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2008,Total Jeep,0,0,0
LAKSHADWEEP,2008,Total Car,0,0,0
LAKSHADWEEP,2009,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2009,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2009,Bus (Government),0,0,0
LAKSHADWEEP,2009,Bus (Private),0,0,0
LAKSHADWEEP,2009,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2009,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2009,Jeep (Government),0,0,0
LAKSHADWEEP,2009,Jeep (Private),0,0,0
LAKSHADWEEP,2009,Car (Government),0,0,0
LAKSHADWEEP,2009,Car (Private),0,0,0
LAKSHADWEEP,2009,Three Wheeler,0,0,0
LAKSHADWEEP,2009,Two Wheeler,2,0,2
LAKSHADWEEP,2009,Bicycle,0,0,0
LAKSHADWEEP,2009,Pedestrian,0,0,0
LAKSHADWEEP,2009,Others (Please Specify),0,0,0
LAKSHADWEEP,2009,Total Deaths (Persons),2,0,2
LAKSHADWEEP,2009,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2009,Total Bus,0,0,0
LAKSHADWEEP,2009,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2009,Total Jeep,0,0,0
LAKSHADWEEP,2009,Total Car,0,0,0
LAKSHADWEEP,2010,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2010,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2010,Bus (Government),0,0,0
LAKSHADWEEP,2010,Bus (Private),0,0,0
LAKSHADWEEP,2010,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2010,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2010,Jeep (Government),0,0,0
LAKSHADWEEP,2010,Jeep (Private),0,0,0
LAKSHADWEEP,2010,Car (Government),0,0,0
LAKSHADWEEP,2010,Car (Private),0,0,0
LAKSHADWEEP,2010,Three Wheeler,0,0,0
LAKSHADWEEP,2010,Two Wheeler,0,0,0
LAKSHADWEEP,2010,Bicycle,0,0,0
LAKSHADWEEP,2010,Pedestrian,0,0,0
LAKSHADWEEP,2010,Others (Please Specify),0,0,0
LAKSHADWEEP,2010,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2010,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2010,Total Bus,0,0,0
LAKSHADWEEP,2010,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2010,Total Jeep,0,0,0
LAKSHADWEEP,2010,Total Car,0,0,0
LAKSHADWEEP,2011,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2011,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2011,Bus (Government),0,0,0
LAKSHADWEEP,2011,Bus (Private),0,0,0
LAKSHADWEEP,2011,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2011,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2011,Jeep (Government),0,0,0
LAKSHADWEEP,2011,Jeep (Private),0,0,0
LAKSHADWEEP,2011,Car (Government),0,0,0
LAKSHADWEEP,2011,Car (Private),0,0,0
LAKSHADWEEP,2011,Three Wheeler,0,0,0
LAKSHADWEEP,2011,Two Wheeler,0,0,0
LAKSHADWEEP,2011,Bicycle,0,0,0
LAKSHADWEEP,2011,Pedestrian,0,0,0
LAKSHADWEEP,2011,Others (Please Specify),0,0,0
LAKSHADWEEP,2011,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2011,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2011,Total Bus,0,0,0
LAKSHADWEEP,2011,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2011,Total Jeep,0,0,0
LAKSHADWEEP,2011,Total Car,0,0,0
LAKSHADWEEP,2012,Truck/Lorry (Government),0,0,0
LAKSHADWEEP,2012,Truck/Lorry (Private),0,0,0
LAKSHADWEEP,2012,Bus (Government),0,0,0
LAKSHADWEEP,2012,Bus (Private),0,0,0
LAKSHADWEEP,2012,Tempo/Vans (Government),0,0,0
LAKSHADWEEP,2012,Tempo/Vans (Private),0,0,0
LAKSHADWEEP,2012,Jeep (Government),0,0,0
LAKSHADWEEP,2012,Jeep (Private),0,0,0
LAKSHADWEEP,2012,Car (Government),0,0,0
LAKSHADWEEP,2012,Car (Private),0,0,0
LAKSHADWEEP,2012,Three Wheeler,0,0,0
LAKSHADWEEP,2012,Two Wheeler,0,0,0
LAKSHADWEEP,2012,Bicycle,0,0,0
LAKSHADWEEP,2012,Pedestrian,0,0,0
LAKSHADWEEP,2012,Others (Please Specify),0,0,0
LAKSHADWEEP,2012,Total Deaths (Persons),0,0,0
LAKSHADWEEP,2012,Total Truck/Lorry,0,0,0
LAKSHADWEEP,2012,Total Bus,0,0,0
LAKSHADWEEP,2012,Total Tempo/Vans,0,0,0
LAKSHADWEEP,2012,Total Jeep,0,0,0
LAKSHADWEEP,2012,Total Car,0,0,0
PUDUCHERRY,2001,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2001,Truck/Lorry (Private),6,0,6
PUDUCHERRY,2001,Bus (Government),0,0,0
PUDUCHERRY,2001,Bus (Private),7,1,8
PUDUCHERRY,2001,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2001,Tempo/Vans (Private),0,0,0
PUDUCHERRY,2001,Jeep (Government),0,0,0
PUDUCHERRY,2001,Jeep (Private),0,0,0
PUDUCHERRY,2001,Car (Government),0,0,0
PUDUCHERRY,2001,Car (Private),2,0,2
PUDUCHERRY,2001,Three Wheeler,3,0,3
PUDUCHERRY,2001,Two Wheeler,37,10,47
PUDUCHERRY,2001,Bicycle,39,3,42
PUDUCHERRY,2001,Pedestrian,44,16,60
PUDUCHERRY,2001,Others (Please Specify),1,1,2
PUDUCHERRY,2001,Total Deaths (Persons),139,31,170
PUDUCHERRY,2001,Total Truck/Lorry,6,0,6
PUDUCHERRY,2001,Total Bus,7,1,8
PUDUCHERRY,2001,Total Tempo/Vans,0,0,0
PUDUCHERRY,2001,Total Jeep,0,0,0
PUDUCHERRY,2001,Total Car,2,0,2
PUDUCHERRY,2002,Truck/Lorry (Government),2,0,2
PUDUCHERRY,2002,Truck/Lorry (Private),0,0,0
PUDUCHERRY,2002,Bus (Government),2,0,2
PUDUCHERRY,2002,Bus (Private),7,2,9
PUDUCHERRY,2002,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2002,Tempo/Vans (Private),1,0,1
PUDUCHERRY,2002,Jeep (Government),0,0,0
PUDUCHERRY,2002,Jeep (Private),1,0,1
PUDUCHERRY,2002,Car (Government),0,0,0
PUDUCHERRY,2002,Car (Private),1,1,2
PUDUCHERRY,2002,Three Wheeler,1,2,3
PUDUCHERRY,2002,Two Wheeler,51,5,56
PUDUCHERRY,2002,Bicycle,38,5,43
PUDUCHERRY,2002,Pedestrian,59,11,70
PUDUCHERRY,2002,Others (Please Specify),2,1,3
PUDUCHERRY,2002,Total Deaths (Persons),165,27,192
PUDUCHERRY,2002,Total Truck/Lorry,2,0,2
PUDUCHERRY,2002,Total Bus,9,2,11
PUDUCHERRY,2002,Total Tempo/Vans,1,0,1
PUDUCHERRY,2002,Total Jeep,1,0,1
PUDUCHERRY,2002,Total Car,1,1,2
PUDUCHERRY,2003,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2003,Truck/Lorry (Private),8,0,8
PUDUCHERRY,2003,Bus (Government),1,0,1
PUDUCHERRY,2003,Bus (Private),2,0,2
PUDUCHERRY,2003,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2003,Tempo/Vans (Private),1,0,1
PUDUCHERRY,2003,Jeep (Government),0,0,0
PUDUCHERRY,2003,Jeep (Private),0,0,0
PUDUCHERRY,2003,Car (Government),0,0,0
PUDUCHERRY,2003,Car (Private),1,0,1
PUDUCHERRY,2003,Three Wheeler,1,1,2
PUDUCHERRY,2003,Two Wheeler,64,8,72
PUDUCHERRY,2003,Bicycle,25,4,29
PUDUCHERRY,2003,Pedestrian,57,12,69
PUDUCHERRY,2003,Others (Please Specify),3,0,3
PUDUCHERRY,2003,Total Deaths (Persons),163,25,188
PUDUCHERRY,2003,Total Truck/Lorry,8,0,8
PUDUCHERRY,2003,Total Bus,3,0,3
PUDUCHERRY,2003,Total Tempo/Vans,1,0,1
PUDUCHERRY,2003,Total Jeep,0,0,0
PUDUCHERRY,2003,Total Car,1,0,1
PUDUCHERRY,2004,Truck/Lorry (Government),2,0,2
PUDUCHERRY,2004,Truck/Lorry (Private),48,11,59
PUDUCHERRY,2004,Bus (Government),8,1,9
PUDUCHERRY,2004,Bus (Private),23,3,26
PUDUCHERRY,2004,Tempo/Vans (Government),1,0,1
PUDUCHERRY,2004,Tempo/Vans (Private),9,2,11
PUDUCHERRY,2004,Jeep (Government),0,0,0
PUDUCHERRY,2004,Jeep (Private),3,1,4
PUDUCHERRY,2004,Car (Government),0,0,0
PUDUCHERRY,2004,Car (Private),11,2,13
PUDUCHERRY,2004,Three Wheeler,6,1,7
PUDUCHERRY,2004,Two Wheeler,36,6,42
PUDUCHERRY,2004,Bicycle,0,0,0
PUDUCHERRY,2004,Pedestrian,0,0,0
PUDUCHERRY,2004,Others (Please Specify),6,0,6
PUDUCHERRY,2004,Total Deaths (Persons),153,27,180
PUDUCHERRY,2004,Total Truck/Lorry,50,11,61
PUDUCHERRY,2004,Total Bus,31,4,35
PUDUCHERRY,2004,Total Tempo/Vans,10,2,12
PUDUCHERRY,2004,Total Jeep,3,1,4
PUDUCHERRY,2004,Total Car,11,2,13
PUDUCHERRY,2005,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2005,Truck/Lorry (Private),52,7,59
PUDUCHERRY,2005,Bus (Government),13,1,14
PUDUCHERRY,2005,Bus (Private),22,6,28
PUDUCHERRY,2005,Tempo/Vans (Government),2,0,2
PUDUCHERRY,2005,Tempo/Vans (Private),9,1,10
PUDUCHERRY,2005,Jeep (Government),1,0,1
PUDUCHERRY,2005,Jeep (Private),1,0,1
PUDUCHERRY,2005,Car (Government),0,0,0
PUDUCHERRY,2005,Car (Private),14,4,18
PUDUCHERRY,2005,Three Wheeler,11,4,15
PUDUCHERRY,2005,Two Wheeler,50,15,65
PUDUCHERRY,2005,Bicycle,0,0,0
PUDUCHERRY,2005,Pedestrian,0,0,0
PUDUCHERRY,2005,Others (Please Specify),13,0,13
PUDUCHERRY,2005,Total Deaths (Persons),188,38,226
PUDUCHERRY,2005,Total Truck/Lorry,52,7,59
PUDUCHERRY,2005,Total Bus,35,7,42
PUDUCHERRY,2005,Total Tempo/Vans,11,1,12
PUDUCHERRY,2005,Total Jeep,2,0,2
PUDUCHERRY,2005,Total Car,14,4,18
PUDUCHERRY,2006,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2006,Truck/Lorry (Private),44,10,54
PUDUCHERRY,2006,Bus (Government),14,1,15
PUDUCHERRY,2006,Bus (Private),28,5,33
PUDUCHERRY,2006,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2006,Tempo/Vans (Private),9,0,9
PUDUCHERRY,2006,Jeep (Government),0,0,0
PUDUCHERRY,2006,Jeep (Private),1,0,1
PUDUCHERRY,2006,Car (Government),0,0,0
PUDUCHERRY,2006,Car (Private),16,1,17
PUDUCHERRY,2006,Three Wheeler,16,2,18
PUDUCHERRY,2006,Two Wheeler,52,8,60
PUDUCHERRY,2006,Bicycle,0,0,0
PUDUCHERRY,2006,Pedestrian,0,0,0
PUDUCHERRY,2006,Others (Please Specify),9,1,10
PUDUCHERRY,2006,Total Deaths (Persons),189,28,217
PUDUCHERRY,2006,Total Truck/Lorry,44,10,54
PUDUCHERRY,2006,Total Bus,42,6,48
PUDUCHERRY,2006,Total Tempo/Vans,9,0,9
PUDUCHERRY,2006,Total Jeep,1,0,1
PUDUCHERRY,2006,Total Car,16,1,17
PUDUCHERRY,2007,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2007,Truck/Lorry (Private),8,0,8
PUDUCHERRY,2007,Bus (Government),0,0,0
PUDUCHERRY,2007,Bus (Private),15,0,15
PUDUCHERRY,2007,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2007,Tempo/Vans (Private),2,0,2
PUDUCHERRY,2007,Jeep (Government),0,0,0
PUDUCHERRY,2007,Jeep (Private),0,0,0
PUDUCHERRY,2007,Car (Government),0,0,0
PUDUCHERRY,2007,Car (Private),3,4,7
PUDUCHERRY,2007,Three Wheeler,2,0,2
PUDUCHERRY,2007,Two Wheeler,72,8,80
PUDUCHERRY,2007,Bicycle,28,4,32
PUDUCHERRY,2007,Pedestrian,87,21,108
PUDUCHERRY,2007,Others (Please Specify),1,0,1
PUDUCHERRY,2007,Total Deaths (Persons),218,37,255
PUDUCHERRY,2007,Total Truck/Lorry,8,0,8
PUDUCHERRY,2007,Total Bus,15,0,15
PUDUCHERRY,2007,Total Tempo/Vans,2,0,2
PUDUCHERRY,2007,Total Jeep,0,0,0
PUDUCHERRY,2007,Total Car,3,4,7
PUDUCHERRY,2008,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2008,Truck/Lorry (Private),44,2,46
PUDUCHERRY,2008,Bus (Government),11,2,13
PUDUCHERRY,2008,Bus (Private),22,4,26
PUDUCHERRY,2008,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2008,Tempo/Vans (Private),21,3,24
PUDUCHERRY,2008,Jeep (Government),1,0,1
PUDUCHERRY,2008,Jeep (Private),0,0,0
PUDUCHERRY,2008,Car (Government),0,0,0
PUDUCHERRY,2008,Car (Private),18,2,20
PUDUCHERRY,2008,Three Wheeler,1,1,2
PUDUCHERRY,2008,Two Wheeler,60,11,71
PUDUCHERRY,2008,Bicycle,0,0,0
PUDUCHERRY,2008,Pedestrian,0,0,0
PUDUCHERRY,2008,Others (Please Specify),6,3,9
PUDUCHERRY,2008,Total Deaths (Persons),184,28,212
PUDUCHERRY,2008,Total Truck/Lorry,44,2,46
PUDUCHERRY,2008,Total Bus,33,6,39
PUDUCHERRY,2008,Total Tempo/Vans,21,3,24
PUDUCHERRY,2008,Total Jeep,1,0,1
PUDUCHERRY,2008,Total Car,18,2,20
PUDUCHERRY,2009,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2009,Truck/Lorry (Private),29,4,33
PUDUCHERRY,2009,Bus (Government),9,1,10
PUDUCHERRY,2009,Bus (Private),32,4,36
PUDUCHERRY,2009,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2009,Tempo/Vans (Private),22,1,23
PUDUCHERRY,2009,Jeep (Government),0,0,0
PUDUCHERRY,2009,Jeep (Private),0,0,0
PUDUCHERRY,2009,Car (Government),0,0,0
PUDUCHERRY,2009,Car (Private),19,1,20
PUDUCHERRY,2009,Three Wheeler,3,0,3
PUDUCHERRY,2009,Two Wheeler,58,12,70
PUDUCHERRY,2009,Bicycle,1,0,1
PUDUCHERRY,2009,Pedestrian,0,0,0
PUDUCHERRY,2009,Others (Please Specify),21,1,22
PUDUCHERRY,2009,Total Deaths (Persons),194,24,218
PUDUCHERRY,2009,Total Truck/Lorry,29,4,33
PUDUCHERRY,2009,Total Bus,41,5,46
PUDUCHERRY,2009,Total Tempo/Vans,22,1,23
PUDUCHERRY,2009,Total Jeep,0,0,0
PUDUCHERRY,2009,Total Car,19,1,20
PUDUCHERRY,2010,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2010,Truck/Lorry (Private),37,3,40
PUDUCHERRY,2010,Bus (Government),12,2,14
PUDUCHERRY,2010,Bus (Private),24,6,30
PUDUCHERRY,2010,Tempo/Vans (Government),0,0,0
PUDUCHERRY,2010,Tempo/Vans (Private),23,7,30
PUDUCHERRY,2010,Jeep (Government),0,0,0
PUDUCHERRY,2010,Jeep (Private),1,0,1
PUDUCHERRY,2010,Car (Government),0,0,0
PUDUCHERRY,2010,Car (Private),31,3,34
PUDUCHERRY,2010,Three Wheeler,5,1,6
PUDUCHERRY,2010,Two Wheeler,54,9,63
PUDUCHERRY,2010,Bicycle,0,0,0
PUDUCHERRY,2010,Pedestrian,0,0,0
PUDUCHERRY,2010,Others (Please Specify),18,3,21
PUDUCHERRY,2010,Total Deaths (Persons),205,34,239
PUDUCHERRY,2010,Total Truck/Lorry,37,3,40
PUDUCHERRY,2010,Total Bus,36,8,44
PUDUCHERRY,2010,Total Tempo/Vans,23,7,30
PUDUCHERRY,2010,Total Jeep,1,0,1
PUDUCHERRY,2010,Total Car,31,3,34
PUDUCHERRY,2011,Truck/Lorry (Government),0,0,0
PUDUCHERRY,2011,Truck/Lorry (Private),45,5,50
PUDUCHERRY,2011,Bus (Government),5,2,7
PUDUCHERRY,2011,Bus (Private),24,7,31
PUDUCHERRY,2011,Tempo/Vans (Government),1,0,1
